"date","store","seller","product","unit_price","quantity","client_age","client_gender","payment_mode","total_amount"
2023-08-08,"Nice Promenade","Seller_10","Earbuds",1200.97,2,53,"M","Card",2401.94
2023-11-19,"Paris Centre","Seller_12","Tablet",1172.8,1,24,"F","Card",1172.8
2023-08-04,"Nice Promenade","Seller_14","Smartphone",1072.38,1,45,"M","Card",1072.38
2024-05-21,"Lyon Part-Dieu","Seller_12","Tablet",358.58,3,44,"M","Card",1075.74
2023-07-25,"Paris Centre","Seller_7","Tablet",823.72,2,22,"F","Cash",1647.44
2024-04-06,"Marseille Vieux-Port","Seller_25","Smartwatch",549.6,2,36,"M","Cash",1099.2
2024-08-07,"Toulouse Capitole","Seller_20","Smartphone",209.1,1,29,"F","Card",209.1
2023-01-13,"Toulouse Capitole","Seller_25","Earbuds",185.99,1,27,"M","Cash",185.99
2023-08-11,"Toulouse Capitole","Seller_11","Laptop",1480.31,2,46,"F","Cash",2960.62
2024-12-29,"Marseille Vieux-Port","Seller_7","Accessories",535.39,1,60,"M","",535.39
2023-05-25,"Lyon Part-Dieu","Seller_22","Tablet",334.18,1,30,"M","Card",334.18
2024-01-14,"Lyon Part-Dieu","Seller_11","Smartwatch",1443.72,2,32,"F","Card",2887.44
2024-11-06,"Paris Centre","Seller_23","Smartphone",966.39,2,38,"F","Card",1932.78
2024-08-17,"Toulouse Capitole","Seller_13","Smartphone",1196.52,1,37,"M","Cash",1196.52
2023-01-19,"Lyon Part-Dieu","Seller_10","Earbuds",146.74,1,41,"F","Cash",146.74
2023-12-26,"Marseille Vieux-Port","Seller_1","Earbuds",1269.38,3,46,"F","Card",3808.14
2024-03-12,"Lyon Part-Dieu","Seller_22","Earbuds",346.07,1,43,"F","Card",346.07
2024-09-06,"Toulouse Capitole","Seller_25","Laptop",916.86,1,39,"M","Cash",916.86
2023-05-12,"Paris Centre","Seller_11","Earbuds",607.34,1,55,"F","Card",607.34
2024-11-27,"Lyon Part-Dieu","Seller_13","Laptop",1353.57,1,33,"F","Card",1353.57
2024-05-24,"Nice Promenade","Seller_10","Laptop",1311.42,1,47,NA,"Card",1311.42
2023-02-16,"Nice Promenade","Seller_7","Tablet",97.21,1,52,"M","Card",97.21
2024-12-18,"Toulouse Capitole","Seller_15","Smartphone",780.82,1,38,NA,"Cash",780.82
2023-10-05,"Lyon Part-Dieu","Seller_5","Smartphone",995.06,1,29,"M","Cash",995.06
2023-12-23,"Toulouse Capitole","Seller_25","Earbuds",892.43,1,29,NA,"Card",892.43
2024-05-31,"Lyon Part-Dieu","Seller_1","Tablet",1357.97,4,30,"F","Card",5431.88
2023-09-29,"Marseille Vieux-Port","Seller_20","Laptop",689.46,1,31,"F","Card",689.46
2024-09-16,"Nice Promenade","Seller_14","Smartphone",598.71,2,25,"F","Cash",1197.42
2024-12-21,"Nice Promenade","Seller_12","Smartphone",648.41,1,20,"M","Check",648.41
2024-01-19,"Marseille Vieux-Port","Seller_7","Tablet",258.22,1,55,"F","Card",258.22
2023-10-01,"Lyon Part-Dieu","Seller_22","Laptop",477.76,2,24,"M","Card",955.52
2023-11-01,"Marseille Vieux-Port","Seller_21","Accessories",1489.96,1,34,"F","Cash",1489.96
2023-10-13,"Marseille Vieux-Port","Seller_1","Smartwatch",1237.09,2,49,"F","",2474.18
2024-01-10,"Marseille Vieux-Port","Seller_10","Earbuds",1067.64,1,44,"F","Card",1067.64
2023-07-09,"Paris Centre","Seller_22","Smartphone",948.08,1,25,"M","Card",948.08
2023-11-11,"Nice Promenade","Seller_4","Smartphone",1338.71,3,25,"M","Cash",4016.13
2023-04-23,"Marseille Vieux-Port","Seller_19","Smartphone",680.45,1,54,"M","Card",680.45
2024-07-13,"Marseille Vieux-Port","Seller_19","Smartphone",808,1,28,"M","Card",808
2023-04-13,"Lyon Part-Dieu","Seller_1","Smartwatch",755.06,3,21,"F","Card",2265.18
2023-11-04,"Paris Centre","Seller_23","Accessories",1123.76,1,44,"F","Card",1123.76
2024-01-03,"Lyon Part-Dieu","Seller_24","Tablet",860.77,1,22,"M","Card",860.77
2023-07-26,"Marseille Vieux-Port","Seller_2","Accessories",905.65,1,37,"M","Card",905.65
2024-07-27,"Marseille Vieux-Port","Seller_23","Earbuds",666.71,3,35,"M","Card",2000.13
2023-07-25,"Lyon Part-Dieu","Seller_9","Smartphone",1247.81,1,30,"M","Card",1247.81
2024-03-14,"Nice Promenade","Seller_5","Laptop",1308.29,2,30,"F","Cash",2616.58
2023-06-08,"Marseille Vieux-Port","Seller_13","Accessories",1172.31,1,18,"M","Card",1172.31
2024-09-30,"Lyon Part-Dieu","Seller_25","Smartwatch",218.34,1,33,"F","Card",218.34
2023-10-20,"Lyon Part-Dieu","Seller_19","Smartphone",534.4,1,16,"M","",534.4
2023-07-03,"Toulouse Capitole","Seller_2","Smartphone",278.41,1,29,"F","Card",278.41
2024-04-30,"Marseille Vieux-Port","Seller_21","Earbuds",378.32,1,21,"M","Card",378.32
2023-04-09,"Lyon Part-Dieu","Seller_1","Laptop",1076.31,1,54,"M","Card",1076.31
2023-01-31,"Toulouse Capitole","Seller_1","Smartphone",242.96,1,43,NA,"Card",242.96
2023-07-16,"Toulouse Capitole","Seller_2","Accessories",1107.69,1,33,"M","Card",1107.69
2024-09-05,"Nice Promenade","Seller_23","Earbuds",1307.57,1,35,"F","Card",1307.57
2023-09-19,"Lyon Part-Dieu","Seller_3","Smartphone",422.66,1,45,"F","Card",422.66
2024-01-22,"Nice Promenade","Seller_18","Smartphone",791.64,2,35,"M","Card",1583.28
2024-11-23,"Paris Centre","Seller_7","Laptop",1440.42,1,35,"M","Card",1440.42
2023-09-01,"Toulouse Capitole","Seller_9","Laptop",423.85,1,29,"M","Card",423.85
2023-10-26,"Marseille Vieux-Port","Seller_11","Tablet",941.77,1,48,NA,"Card",941.77
2024-09-09,"Lyon Part-Dieu","Seller_21","Laptop",867.86,1,39,"M","Card",867.86
2024-02-12,"Nice Promenade","Seller_12","Smartphone",499.23,3,18,"F","Card",1497.69
2023-02-16,"Paris Centre","Seller_19","Tablet",1310.24,1,24,"M","Card",1310.24
2023-12-21,"Paris Centre","Seller_22","Laptop",1030.33,1,51,"M","Card",1030.33
2023-12-14,"Marseille Vieux-Port","Seller_5","Earbuds",823.39,1,40,"M","Check",823.39
2024-10-06,"Nice Promenade","Seller_24","Laptop",909.89,1,20,"M","Card",909.89
2024-08-18,"Lyon Part-Dieu","Seller_11","Tablet",69.04,1,25,"M","Card",69.04
2024-04-01,"Marseille Vieux-Port","Seller_16","Tablet",98.74,1,16,"F","Card",98.74
2023-08-03,"Nice Promenade","Seller_20","Earbuds",311.99,3,39,"F","Card",935.97
2024-10-13,"Toulouse Capitole","Seller_21","Tablet",1209.31,2,60,"M","Card",2418.62
2023-08-14,"Paris Centre","Seller_8","Laptop",1101.29,1,46,"F","Cash",1101.29
2024-05-02,"Marseille Vieux-Port","Seller_24","Earbuds",445.18,1,30,"M","Card",445.18
2024-07-18,"Toulouse Capitole","Seller_20","Earbuds",1172.17,1,32,"M","Card",1172.17
2023-01-11,"Paris Centre","Seller_23","Smartphone",981.65,2,26,"M","Card",1963.3
2023-02-10,"Marseille Vieux-Port","Seller_20","Smartphone",1370.13,1,39,"F","Card",1370.13
2024-01-16,"Lyon Part-Dieu","Seller_17","Smartwatch",1198.73,2,32,"M","Card",2397.46
2024-02-09,"Marseille Vieux-Port","Seller_17","Smartphone",1446.96,1,50,"M","",1446.96
2024-07-08,"Toulouse Capitole","Seller_8","Smartphone",1344.78,1,16,NA,"Card",1344.78
2023-04-04,"Paris Centre","Seller_3","Smartphone",1438.63,1,33,"F","Cash",1438.63
2024-08-21,"Lyon Part-Dieu","Seller_3","Earbuds",1020.62,1,50,"F","Card",1020.62
2023-04-19,"Paris Centre","Seller_20","Accessories",357.65,1,38,"M","Cash",357.65
2024-11-11,"Paris Centre","Seller_19","Smartwatch",332.76,2,16,"F","Card",665.52
2023-04-29,"Nice Promenade","Seller_1","Smartphone",111.78,1,43,"M","Card",111.78
2023-04-07,"Lyon Part-Dieu","Seller_7","Smartphone",1289.01,2,40,NA,"Card",2578.02
2024-12-18,"Nice Promenade","Seller_8","Laptop",449.37,1,35,"M","Card",449.37
2024-04-09,"Marseille Vieux-Port","Seller_15","Smartphone",1141.68,1,37,"F","Cash",1141.68
2024-08-28,"Marseille Vieux-Port","Seller_2","Laptop",1321.86,1,54,"F","Card",1321.86
2024-01-24,"Nice Promenade","Seller_23","Smartphone",302.01,1,40,"M","Cash",302.01
2024-08-05,"Toulouse Capitole","Seller_15","Laptop",519.36,3,36,"M","Check",1558.08
2023-02-26,"Toulouse Capitole","Seller_19","Laptop",1170.41,1,55,NA,"Check",1170.41
2024-08-10,"Nice Promenade","Seller_25","Smartphone",1488.11,1,41,"F","Card",1488.11
2024-09-25,"Lyon Part-Dieu","Seller_18","Earbuds",495.04,1,23,"F","Card",495.04
2024-08-17,"Lyon Part-Dieu","Seller_2","Tablet",1307.29,2,25,"M","Card",2614.58
2024-09-04,"Nice Promenade","Seller_19","Accessories",861.62,4,34,NA,"Cash",3446.48
2023-11-30,"Lyon Part-Dieu","Seller_22","Laptop",1282.56,1,53,"F","Card",1282.56
2024-09-02,"Toulouse Capitole","Seller_20","Tablet",1164.76,2,37,"F","Card",2329.52
2023-07-08,"Nice Promenade","Seller_25","Laptop",1147,1,35,"M","Card",1147
2023-10-25,"Lyon Part-Dieu","Seller_16","Laptop",885.37,2,36,"F","Card",1770.74
2023-01-19,"Lyon Part-Dieu","Seller_14","Laptop",341.15,1,48,"M","Card",341.15
2024-01-09,"Toulouse Capitole","Seller_14","Laptop",1272.32,2,26,"M","Check",2544.64
2023-01-22,"Nice Promenade","Seller_7","Tablet",1285.73,1,31,"M","Check",1285.73
2024-03-03,"Lyon Part-Dieu","Seller_15","Tablet",1480.71,1,44,"F","Card",1480.71
2024-12-26,"Nice Promenade","Seller_6","Earbuds",780.11,2,16,"F","Card",1560.22
2024-01-28,"Paris Centre","Seller_22","Tablet",1194.33,4,30,"M","Card",4777.32
2024-02-10,"Nice Promenade","Seller_14","Tablet",752.16,1,22,"F","Card",752.16
2024-11-15,"Lyon Part-Dieu","Seller_12","Tablet",1158.51,1,36,NA,"Check",1158.51
2024-09-05,"Paris Centre","Seller_9","Tablet",480.24,1,29,"F","Card",480.24
2023-10-01,"Paris Centre","Seller_1","Tablet",476.22,4,22,"F","Check",1904.88
2024-04-04,"Toulouse Capitole","Seller_18","Laptop",930.77,1,45,"M","Card",930.77
2023-06-13,"Nice Promenade","Seller_2","Laptop",254.38,3,60,"M","Cash",763.14
2024-05-30,"Nice Promenade","Seller_1","Smartphone",534.24,1,56,"F","Card",534.24
2024-12-17,"Nice Promenade","Seller_16","Smartphone",1088.75,1,34,"F","Cash",1088.75
2024-01-04,"Lyon Part-Dieu","Seller_19","Laptop",276.08,1,62,"M","Card",276.08
2023-02-24,"Paris Centre","Seller_15","Earbuds",834.5,1,46,"M","Check",834.5
2023-08-24,"Lyon Part-Dieu","Seller_24","Tablet",724.47,1,36,"F","Card",724.47
2024-10-07,"Nice Promenade","Seller_17","Laptop",712.9,3,32,"M","Card",2138.7
2024-03-31,"Paris Centre","Seller_14","Tablet",149.62,2,47,"F","Card",299.24
2023-12-23,"Paris Centre","Seller_6","Laptop",920.01,1,59,"F","",920.01
2024-05-29,"Nice Promenade","Seller_5","Smartwatch",1284.68,3,25,"F","",3854.04
2023-10-01,"Nice Promenade","Seller_17","Smartwatch",1315.79,1,51,"M","Card",1315.79
2024-04-21,"Nice Promenade","Seller_13","Tablet",247.22,2,33,"M","Card",494.44
2024-12-09,"Paris Centre","Seller_17","Earbuds",1065.5,1,38,"M","Card",1065.5
2023-08-06,"Paris Centre","Seller_12","Tablet",581.31,1,23,"F","Card",581.31
2023-02-14,"Lyon Part-Dieu","Seller_13","Tablet",409.2,1,55,"M","Card",409.2
2024-01-25,"Paris Centre","Seller_20","Smartphone",495.83,1,50,"M","Card",495.83
2023-08-15,"Nice Promenade","Seller_9","Tablet",1214.74,1,39,"M","Card",1214.74
2024-04-10,"Paris Centre","Seller_15","Smartphone",111.19,2,30,"M","Card",222.38
2023-01-20,"Lyon Part-Dieu","Seller_22","Smartwatch",785.68,1,27,"F","Cash",785.68
2023-02-22,"Lyon Part-Dieu","Seller_10","Laptop",1292.56,2,36,NA,"Card",2585.12
2024-09-05,"Nice Promenade","Seller_16","Laptop",361.57,1,48,"F","Card",361.57
2023-06-23,"Paris Centre","Seller_2","Laptop",843.14,1,57,"M","Card",843.14
2023-02-10,"Toulouse Capitole","Seller_7","Smartphone",138.41,2,29,"F","Cash",276.82
2023-03-19,"Paris Centre","Seller_24","Smartphone",668.93,1,47,"M","Card",668.93
2024-02-25,"Toulouse Capitole","Seller_20","Laptop",556.46,1,44,"M","Card",556.46
2024-10-25,"Lyon Part-Dieu","Seller_22","Smartwatch",1004.35,2,35,"F","Card",2008.7
2023-12-06,"Paris Centre","Seller_2","Smartphone",728.45,2,34,"M","Cash",1456.9
2024-08-23,"Lyon Part-Dieu","Seller_3","Smartphone",167.57,1,21,"F","Card",167.57
2024-07-18,"Marseille Vieux-Port","Seller_25","Tablet",1168.32,2,21,"M","",2336.64
2023-01-11,"Paris Centre","Seller_14","Smartphone",1230.09,3,40,"F","Cash",3690.27
2023-07-11,"Marseille Vieux-Port","Seller_18","Earbuds",725.26,2,37,"F","Card",1450.52
2023-08-05,"Toulouse Capitole","Seller_18","Smartphone",1195.34,2,21,"M","Card",2390.68
2023-01-30,"Paris Centre","Seller_17","Smartphone",791.22,1,24,"M","Card",791.22
2024-08-23,"Paris Centre","Seller_7","Smartphone",1284.97,1,35,"F","Card",1284.97
2023-05-20,"Nice Promenade","Seller_19","Smartphone",66.46,1,39,"F","Card",66.46
2023-10-07,"Lyon Part-Dieu","Seller_22","Smartphone",645.97,1,40,"M","Card",645.97
2023-06-04,"Paris Centre","Seller_7","Smartphone",1131.33,3,31,"M","Check",3393.99
2023-09-15,"Lyon Part-Dieu","Seller_21","Tablet",813.06,4,31,"M","Card",3252.24
2024-12-15,"Nice Promenade","Seller_25","Smartphone",1158.06,1,27,NA,"Check",1158.06
2023-04-17,"Paris Centre","Seller_15","Smartphone",661.2,1,25,"F","Card",661.2
2023-03-06,"Lyon Part-Dieu","Seller_7","Tablet",788.5,1,56,"M","Card",788.5
2024-12-20,"Paris Centre","Seller_14","Laptop",658.52,1,24,NA,"Card",658.52
2024-12-14,"Lyon Part-Dieu","Seller_4","Earbuds",159.54,1,32,"F","Check",159.54
2023-12-27,"Paris Centre","Seller_17","Tablet",195.46,1,16,"F","",195.46
2023-07-16,"Marseille Vieux-Port","Seller_1","Earbuds",650.95,1,30,"F","Card",650.95
2024-02-01,"Nice Promenade","Seller_18","Laptop",870.79,1,45,"F","Card",870.79
2024-12-28,"Marseille Vieux-Port","Seller_5","Smartphone",1280.02,2,26,"F","Card",2560.04
2024-11-04,"Toulouse Capitole","Seller_14","Smartphone",684.17,1,16,"F","Check",684.17
2023-04-21,"Nice Promenade","Seller_24","Earbuds",212.39,1,17,"M","Card",212.39
2024-03-10,"Nice Promenade","Seller_24","Smartphone",181.03,2,39,"M","Check",362.06
2023-12-06,"Marseille Vieux-Port","Seller_4","Smartwatch",1435.48,1,30,"M","Check",1435.48
2024-06-17,"Toulouse Capitole","Seller_24","Laptop",1060.59,2,35,"F","Card",2121.18
2023-12-06,"Nice Promenade","Seller_14","Earbuds",1066.72,1,32,"M","Card",1066.72
2024-11-06,"Paris Centre","Seller_13","Tablet",1168.96,1,41,"F","Card",1168.96
2024-05-05,"Nice Promenade","Seller_23","Laptop",776.31,2,49,"F","Cash",1552.62
2023-07-11,"Lyon Part-Dieu","Seller_17","Earbuds",644.27,1,36,"M","Card",644.27
2023-11-23,"Nice Promenade","Seller_18","Smartwatch",722.23,2,43,"M","Card",1444.46
2023-03-20,"Lyon Part-Dieu","Seller_11","Smartphone",492.08,1,16,"F","Card",492.08
2024-12-11,"Toulouse Capitole","Seller_11","Smartphone",591.79,1,44,"M","Card",591.79
2024-07-23,"Nice Promenade","Seller_7","Earbuds",1439.53,1,17,"M","Cash",1439.53
2024-06-10,"Toulouse Capitole","Seller_15","Laptop",1490.03,1,39,"M","Card",1490.03
2024-08-22,"Lyon Part-Dieu","Seller_6","Smartphone",258.8,1,51,"M","Card",258.8
2024-09-20,"Toulouse Capitole","Seller_20","Tablet",825.94,1,32,"M","Card",825.94
2024-10-16,"Marseille Vieux-Port","Seller_15","Laptop",1013.15,3,71,"M","Check",3039.45
2024-02-17,"Marseille Vieux-Port","Seller_3","Smartwatch",161.58,3,38,"F","Cash",484.74
2024-05-15,"Marseille Vieux-Port","Seller_2","Smartphone",534.5,1,49,"M","Card",534.5
2023-10-19,"Marseille Vieux-Port","Seller_16","Laptop",457.95,1,25,NA,"",457.95
2023-12-04,"Nice Promenade","Seller_2","Smartphone",547.87,1,49,"F","Cash",547.87
2024-09-05,"Marseille Vieux-Port","Seller_13","Laptop",868.44,1,48,"F","Cash",868.44
2023-12-06,"Toulouse Capitole","Seller_18","Smartphone",963.67,2,50,"F","Card",1927.34
2023-03-23,"Nice Promenade","Seller_15","Smartwatch",1138.05,4,23,"F","Card",4552.2
2024-08-22,"Lyon Part-Dieu","Seller_25","Earbuds",401.45,1,54,NA,"Card",401.45
2024-08-26,"Marseille Vieux-Port","Seller_20","Smartwatch",515.6,1,17,"F","Card",515.6
2024-03-17,"Paris Centre","Seller_5","Laptop",515.06,1,29,"M","Card",515.06
2023-07-25,"Nice Promenade","Seller_4","Smartphone",118,1,54,NA,"Cash",118
2023-11-27,"Lyon Part-Dieu","Seller_21","Smartphone",1355.26,1,56,"F","Cash",1355.26
2024-10-08,"Paris Centre","Seller_25","Laptop",712.88,2,43,"M","Card",1425.76
2023-07-06,"Paris Centre","Seller_23","Smartphone",92.74,1,40,"F","Card",92.74
2024-11-06,"Marseille Vieux-Port","Seller_6","Smartphone",494.99,2,51,"M","Card",989.98
2023-06-09,"Marseille Vieux-Port","Seller_8","Laptop",828.19,1,28,"F","Card",828.19
2023-12-11,"Marseille Vieux-Port","Seller_17","Laptop",906.2,2,40,"F","Card",1812.4
2024-04-04,"Nice Promenade","Seller_3","Laptop",148.21,1,16,NA,"Card",148.21
2023-01-19,"Nice Promenade","Seller_6","Tablet",1066.07,1,31,"M","Card",1066.07
2024-12-02,"Toulouse Capitole","Seller_21","Tablet",1175.82,1,27,"F","Card",1175.82
2023-02-18,"Paris Centre","Seller_22","Smartphone",1228.63,1,25,"F","Cash",1228.63
2024-08-03,"Nice Promenade","Seller_14","Smartwatch",910.5,1,49,"M","Card",910.5
2023-11-10,"Nice Promenade","Seller_2","Smartphone",454.18,3,45,"F","Check",1362.54
2024-02-07,"Marseille Vieux-Port","Seller_7","Smartphone",1254.41,1,33,"M","Card",1254.41
2024-12-10,"Nice Promenade","Seller_19","Smartphone",1413.36,2,47,"M","Cash",2826.72
2024-10-15,"Marseille Vieux-Port","Seller_13","Tablet",1356.9,2,45,NA,"Cash",2713.8
2024-05-08,"Paris Centre","Seller_3","Smartphone",841.54,1,27,NA,"Card",841.54
2023-12-28,"Paris Centre","Seller_11","Tablet",555.54,4,68,"F","Card",2222.16
2024-11-21,"Paris Centre","Seller_14","Laptop",1464.49,1,38,"M","Card",1464.49
2024-04-16,"Nice Promenade","Seller_15","Smartphone",941.67,4,46,"F","Card",3766.68
2023-06-17,"Paris Centre","Seller_5","Smartphone",220.3,1,37,NA,"Card",220.3
2024-02-25,"Nice Promenade","Seller_5","Tablet",1399.8,1,30,"M","Card",1399.8
2023-08-30,"Marseille Vieux-Port","Seller_6","Smartphone",830.95,1,40,"M","",830.95
2024-12-05,"Lyon Part-Dieu","Seller_14","Earbuds",1346.14,2,30,"M","Card",2692.28
2024-08-07,"Toulouse Capitole","Seller_1","Accessories",1447.23,4,33,"F","Cash",5788.92
2023-01-01,"Nice Promenade","Seller_14","Accessories",844.56,1,47,"M","Cash",844.56
2023-01-05,"Paris Centre","Seller_9","Smartphone",541.54,1,40,"F","Card",541.54
2023-11-05,"Marseille Vieux-Port","Seller_20","Smartphone",302.5,1,33,"F","Card",302.5
2024-01-14,"Marseille Vieux-Port","Seller_25","Tablet",939.53,1,43,"F","Card",939.53
2024-03-03,"Marseille Vieux-Port","Seller_16","Laptop",608.75,1,16,"M","Card",608.75
2023-06-22,"Nice Promenade","Seller_1","Smartphone",1102.56,1,16,"F","Check",1102.56
2023-02-24,"Toulouse Capitole","Seller_5","Earbuds",980.41,2,55,"F","Card",1960.82
2024-02-02,"Lyon Part-Dieu","Seller_5","Earbuds",172.67,2,34,"M","Card",345.34
2024-08-25,"Toulouse Capitole","Seller_10","Laptop",662.28,2,25,"F","Cash",1324.56
2023-01-05,"Paris Centre","Seller_12","Laptop",258.96,2,33,"F","Card",517.92
2023-09-28,"Toulouse Capitole","Seller_6","Laptop",882.53,2,26,"M","Cash",1765.06
2024-11-05,"Toulouse Capitole","Seller_15","Accessories",459.82,1,27,"M","Card",459.82
2023-01-23,"Paris Centre","Seller_6","Smartphone",226.12,1,17,"F","Card",226.12
2024-03-26,"Lyon Part-Dieu","Seller_3","Earbuds",1068.05,1,25,"M","Card",1068.05
2024-10-09,"Paris Centre","Seller_9","Earbuds",1302.97,1,45,NA,"Check",1302.97
2023-12-01,"Toulouse Capitole","Seller_1","Smartphone",692.44,1,18,"M","Card",692.44
2024-10-03,"Nice Promenade","Seller_9","Laptop",806.47,2,34,"M","Card",1612.94
2024-11-04,"Toulouse Capitole","Seller_14","Smartphone",747.44,1,33,"M","Cash",747.44
2023-04-04,"Nice Promenade","Seller_1","Laptop",207.22,1,46,"F","Check",207.22
2023-12-04,"Marseille Vieux-Port","Seller_6","Smartphone",884.28,1,22,"F","Cash",884.28
2024-10-17,"Paris Centre","Seller_9","Smartphone",1202.4,1,42,"M","Check",1202.4
2024-02-07,"Nice Promenade","Seller_6","Tablet",677.52,4,35,"F","Check",2710.08
2023-08-05,"Paris Centre","Seller_3","Laptop",666.63,2,33,"F","Card",1333.26
2024-02-17,"Toulouse Capitole","Seller_23","Smartphone",1154.91,1,37,"M","Card",1154.91
2023-11-07,"Marseille Vieux-Port","Seller_16","Earbuds",335.79,1,44,"F","Card",335.79
2023-08-19,"Nice Promenade","Seller_25","Smartphone",849.46,4,57,"M","Card",3397.84
2024-06-02,"Marseille Vieux-Port","Seller_12","Tablet",113.6,1,38,"F","Card",113.6
2024-01-21,"Lyon Part-Dieu","Seller_5","Smartphone",796.25,2,50,"F","Card",1592.5
2024-01-12,"Paris Centre","Seller_19","Accessories",381.15,2,41,"F","Cash",762.3
2023-12-24,"Lyon Part-Dieu","Seller_21","Earbuds",516.92,1,42,"F","Card",516.92
2023-11-14,"Nice Promenade","Seller_3","Smartphone",485.66,2,29,"F","Card",971.32
2024-03-14,"Marseille Vieux-Port","Seller_15","Laptop",945.99,1,26,"F","Card",945.99
2023-04-13,"Paris Centre","Seller_16","Tablet",452.35,1,34,NA,"Cash",452.35
2024-12-28,"Paris Centre","Seller_16","Smartphone",468.45,1,18,"M","Check",468.45
2024-07-26,"Nice Promenade","Seller_20","Tablet",1472.72,1,38,"F","Card",1472.72
2024-08-05,"Nice Promenade","Seller_1","Laptop",198.05,1,28,"M","Card",198.05
2024-12-22,"Lyon Part-Dieu","Seller_12","Tablet",1329.64,1,45,"F","Cash",1329.64
2023-02-04,"Toulouse Capitole","Seller_21","Accessories",275.8,1,24,NA,"Card",275.8
2023-01-24,"Paris Centre","Seller_22","Earbuds",150.37,1,37,"F","Card",150.37
2023-06-13,"Nice Promenade","Seller_16","Smartphone",411.5,2,55,"F","Card",823
2023-09-04,"Paris Centre","Seller_5","Smartphone",628.36,1,24,NA,"Card",628.36
2024-01-09,"Marseille Vieux-Port","Seller_4","Smartphone",1277.02,1,32,NA,"Check",1277.02
2023-11-19,"Marseille Vieux-Port","Seller_1","Laptop",717.34,2,36,NA,"Card",1434.68
2023-07-28,"Nice Promenade","Seller_18","Tablet",861.49,2,16,"M","Cash",1722.98
2023-04-15,"Toulouse Capitole","Seller_6","Smartphone",1377.29,2,16,"F","Card",2754.58
2024-07-24,"Lyon Part-Dieu","Seller_12","Laptop",148.57,1,71,"F","Card",148.57
2023-06-11,"Paris Centre","Seller_7","Earbuds",1380.75,1,52,"M","Cash",1380.75
2023-08-03,"Toulouse Capitole","Seller_4","Tablet",443.26,1,33,"F","Card",443.26
2024-04-26,"Lyon Part-Dieu","Seller_13","Smartphone",981,1,29,"M","Card",981
2024-08-19,"Toulouse Capitole","Seller_13","Laptop",549.97,1,39,"M","Card",549.97
2023-09-03,"Marseille Vieux-Port","Seller_8","Smartphone",285.99,1,16,"M","Check",285.99
2024-04-15,"Toulouse Capitole","Seller_5","Laptop",677.61,1,43,"M","Card",677.61
2024-10-28,"Nice Promenade","Seller_5","Accessories",928.7,2,58,"M","Card",1857.4
